Year,Gebietseinheit,Units,Kategorien,GeoCode,Value
2013,Osnabrück,Anteil Neubauten in %,Neubau_Anteil,K03459,90.5
2013,Vechta,Anteil Neubauten in %,Neubau_Anteil,K03460,78.9
2013,Wesermarsch,Anteil Neubauten in %,Neubau_Anteil,K03461,93.5
2013,Wittmund,Anteil Neubauten in %,Neubau_Anteil,K03462,85.5
2014,Niedersachsen,Anteil Neubauten in %,Neubau_Anteil,K030,91.4
2014,Braunschweig,Anteil Neubauten in %,Neubau_Anteil,K031,84.6
2014,Braunschweig Stadt,Anteil Neubauten in %,Neubau_Anteil,K03101,60.4
2014,Salzgitter.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03102,100.0
2014,Wolfsburg.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03103,95.0
2014,Gifhorn,Anteil Neubauten in %,Neubau_Anteil,K03151,95.6
2014,Goslar,Anteil Neubauten in %,Neubau_Anteil,K03153,55.0
2014,Helmstedt,Anteil Neubauten in %,Neubau_Anteil,K03154,97.8
2014,Northeim,Anteil Neubauten in %,Neubau_Anteil,K03155,85.9
2014,Peine,Anteil Neubauten in %,Neubau_Anteil,K03157,87.1
2014,Wolfenbüttel,Anteil Neubauten in %,Neubau_Anteil,K03158,93.2
2014,Göttingen,Anteil Neubauten in %,Neubau_Anteil,K03159,79.3
2014,Hannover,Anteil Neubauten in %,Neubau_Anteil,K032,92.5
2014,Hannover Region,Anteil Neubauten in %,Neubau_Anteil,K03241,94.2
2014,Hannover Landeshauptstadt,Anteil Neubauten in %,Neubau_Anteil,K03241001,92.6
2014,Diepholz,Anteil Neubauten in %,Neubau_Anteil,K03251,88.2
2014,Hameln-Pyrmont,Anteil Neubauten in %,Neubau_Anteil,K03252,92.6
2014,Hildesheim,Anteil Neubauten in %,Neubau_Anteil,K03254,91.3
2014,Holzminden,Anteil Neubauten in %,Neubau_Anteil,K03255,133.3
2014,Nienburg (Weser),Anteil Neubauten in %,Neubau_Anteil,K03256,85.7
2014,Schaumburg,Anteil Neubauten in %,Neubau_Anteil,K03257,91.5
2014,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K033,93.8
2014,Celle,Anteil Neubauten in %,Neubau_Anteil,K03351,90.2
2014,Cuxhaven,Anteil Neubauten in %,Neubau_Anteil,K03352,100.4
2014,Harburg,Anteil Neubauten in %,Neubau_Anteil,K03353,96.1
2014,Lüchow-Dannenberg,Anteil Neubauten in %,Neubau_Anteil,K03354,77.0
2014,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K03355,93.4
2014,Osterholz,Anteil Neubauten in %,Neubau_Anteil,K03356,92.2
2014,Rotenburg (Wümme),Anteil Neubauten in %,Neubau_Anteil,K03357,84.7
2014,Heidekreis,Anteil Neubauten in %,Neubau_Anteil,K03358,91.0
2014,Stade,Anteil Neubauten in %,Neubau_Anteil,K03359,97.5
2014,Uelzen,Anteil Neubauten in %,Neubau_Anteil,K03360,86.9
2014,Verden,Anteil Neubauten in %,Neubau_Anteil,K03361,93.3
2014,Weser-Ems,Anteil Neubauten in %,Neubau_Anteil,K034,91.5
2014,Delmenhorst.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03401,101.3
2014,Emden Stadt,Anteil Neubauten in %,Neubau_Anteil,K03402,84.4
2014,Oldenburg (Oldb) Stadt,Anteil Neubauten in %,Neubau_Anteil,K03403,93.1
2014,Osnabrück Stadt,Anteil Neubauten in %,Neubau_Anteil,K03404,97.8
2014,Wilhelmshaven Stadt,Anteil Neubauten in %,Neubau_Anteil,K03405,82.4
2014,Ammerland,Anteil Neubauten in %,Neubau_Anteil,K03451,90.4
2014,Aurich,Anteil Neubauten in %,Neubau_Anteil,K03452,93.1
2014,Cloppenburg,Anteil Neubauten in %,Neubau_Anteil,K03453,92.9
2014,Emsland,Anteil Neubauten in %,Neubau_Anteil,K03454,92.2
2014,Friesland,Anteil Neubauten in %,Neubau_Anteil,K03455,91.6
2014,Grafschaft Bentheim,Anteil Neubauten in %,Neubau_Anteil,K03456,92.7
2014,Leer,Anteil Neubauten in %,Neubau_Anteil,K03457,93.9
2014,Oldenburg,Anteil Neubauten in %,Neubau_Anteil,K03458,95.1
2014,Osnabrück,Anteil Neubauten in %,Neubau_Anteil,K03459,89.1
2014,Vechta,Anteil Neubauten in %,Neubau_Anteil,K03460,87.2
2014,Wesermarsch,Anteil Neubauten in %,Neubau_Anteil,K03461,95.0
2014,Wittmund,Anteil Neubauten in %,Neubau_Anteil,K03462,80.1
2015,Niedersachsen,Anteil Neubauten in %,Neubau_Anteil,K030,91.2
2015,Braunschweig,Anteil Neubauten in %,Neubau_Anteil,K031,89.7
2015,Braunschweig Stadt,Anteil Neubauten in %,Neubau_Anteil,K03101,86.4
2015,Salzgitter.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03102,79.3
2015,Wolfsburg.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03103,94.1
2015,Gifhorn,Anteil Neubauten in %,Neubau_Anteil,K03151,92.5
2015,Goslar,Anteil Neubauten in %,Neubau_Anteil,K03153,74.0
2015,Helmstedt,Anteil Neubauten in %,Neubau_Anteil,K03154,97.0
2015,Northeim,Anteil Neubauten in %,Neubau_Anteil,K03155,72.9
2015,Peine,Anteil Neubauten in %,Neubau_Anteil,K03157,92.8
2015,Wolfenbüttel,Anteil Neubauten in %,Neubau_Anteil,K03158,97.4
2015,Göttingen,Anteil Neubauten in %,Neubau_Anteil,K03159,83.3
2015,Hannover,Anteil Neubauten in %,Neubau_Anteil,K032,91.0
2015,Hannover Region,Anteil Neubauten in %,Neubau_Anteil,K03241,93.3
2015,Hannover Landeshauptstadt,Anteil Neubauten in %,Neubau_Anteil,K03241001,90.7
2015,Diepholz,Anteil Neubauten in %,Neubau_Anteil,K03251,90.5
2015,Hameln-Pyrmont,Anteil Neubauten in %,Neubau_Anteil,K03252,56.5
2015,Hildesheim,Anteil Neubauten in %,Neubau_Anteil,K03254,89.3
2015,Holzminden,Anteil Neubauten in %,Neubau_Anteil,K03255,87.7
2015,Nienburg (Weser),Anteil Neubauten in %,Neubau_Anteil,K03256,85.9
2015,Schaumburg,Anteil Neubauten in %,Neubau_Anteil,K03257,96.4
2015,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K033,91.4
2015,Celle,Anteil Neubauten in %,Neubau_Anteil,K03351,80.2
2015,Cuxhaven,Anteil Neubauten in %,Neubau_Anteil,K03352,95.7
2015,Harburg,Anteil Neubauten in %,Neubau_Anteil,K03353,93.3
2015,Lüchow-Dannenberg,Anteil Neubauten in %,Neubau_Anteil,K03354,57.1
2015,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K03355,95.5
2015,Osterholz,Anteil Neubauten in %,Neubau_Anteil,K03356,89.7
2015,Rotenburg (Wümme),Anteil Neubauten in %,Neubau_Anteil,K03357,84.9
2015,Heidekreis,Anteil Neubauten in %,Neubau_Anteil,K03358,83.9
2015,Stade,Anteil Neubauten in %,Neubau_Anteil,K03359,96.5
2015,Uelzen,Anteil Neubauten in %,Neubau_Anteil,K03360,85.6
2015,Verden,Anteil Neubauten in %,Neubau_Anteil,K03361,90.0
2015,Weser-Ems,Anteil Neubauten in %,Neubau_Anteil,K034,91.5
2015,Delmenhorst.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03401,95.3
2015,Emden Stadt,Anteil Neubauten in %,Neubau_Anteil,K03402,84.2
2015,Oldenburg (Oldb) Stadt,Anteil Neubauten in %,Neubau_Anteil,K03403,98.0
2015,Osnabrück Stadt,Anteil Neubauten in %,Neubau_Anteil,K03404,89.8
2015,Wilhelmshaven Stadt,Anteil Neubauten in %,Neubau_Anteil,K03405,101.9
2015,Ammerland,Anteil Neubauten in %,Neubau_Anteil,K03451,96.7
2015,Aurich,Anteil Neubauten in %,Neubau_Anteil,K03452,92.7
2015,Cloppenburg,Anteil Neubauten in %,Neubau_Anteil,K03453,88.4
2015,Emsland,Anteil Neubauten in %,Neubau_Anteil,K03454,90.8
2015,Friesland,Anteil Neubauten in %,Neubau_Anteil,K03455,92.3
2015,Grafschaft Bentheim,Anteil Neubauten in %,Neubau_Anteil,K03456,87.8
2015,Leer,Anteil Neubauten in %,Neubau_Anteil,K03457,94.1
2015,Oldenburg,Anteil Neubauten in %,Neubau_Anteil,K03458,93.1
2015,Osnabrück,Anteil Neubauten in %,Neubau_Anteil,K03459,88.6
2015,Vechta,Anteil Neubauten in %,Neubau_Anteil,K03460,87.9
2015,Wesermarsch,Anteil Neubauten in %,Neubau_Anteil,K03461,95.2
2015,Wittmund,Anteil Neubauten in %,Neubau_Anteil,K03462,90.0
2016,Niedersachsen,Anteil Neubauten in %,Neubau_Anteil,K030,91.6
2016,Braunschweig,Anteil Neubauten in %,Neubau_Anteil,K031,88.6
2016,Braunschweig Stadt,Anteil Neubauten in %,Neubau_Anteil,K03101,82.6
2016,Salzgitter.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03102,91.1
2016,Wolfsburg.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03103,97.3
2016,Gifhorn,Anteil Neubauten in %,Neubau_Anteil,K03151,91.5
2016,Goslar,Anteil Neubauten in %,Neubau_Anteil,K03153,83.5
2016,Helmstedt,Anteil Neubauten in %,Neubau_Anteil,K03154,102.9
2016,Northeim,Anteil Neubauten in %,Neubau_Anteil,K03155,95.9
2016,Peine,Anteil Neubauten in %,Neubau_Anteil,K03157,92.4
2016,Wolfenbüttel,Anteil Neubauten in %,Neubau_Anteil,K03158,55.4
2016,Göttingen,Anteil Neubauten in %,Neubau_Anteil,K03159,90.7
2016,Hannover,Anteil Neubauten in %,Neubau_Anteil,K032,92.1
2016,Hannover Region,Anteil Neubauten in %,Neubau_Anteil,K03241,92.8
2016,Hannover Landeshauptstadt,Anteil Neubauten in %,Neubau_Anteil,K03241001,90.6
2016,Diepholz,Anteil Neubauten in %,Neubau_Anteil,K03251,90.4
2016,Hameln-Pyrmont,Anteil Neubauten in %,Neubau_Anteil,K03252,110.8
2016,Hildesheim,Anteil Neubauten in %,Neubau_Anteil,K03254,89.6
2016,Holzminden,Anteil Neubauten in %,Neubau_Anteil,K03255,93.1
2016,Nienburg (Weser),Anteil Neubauten in %,Neubau_Anteil,K03256,87.8
2016,Schaumburg,Anteil Neubauten in %,Neubau_Anteil,K03257,93.9
2016,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K033,90.9
2016,Celle,Anteil Neubauten in %,Neubau_Anteil,K03351,89.5
2016,Cuxhaven,Anteil Neubauten in %,Neubau_Anteil,K03352,92.9
2016,Harburg,Anteil Neubauten in %,Neubau_Anteil,K03353,95.4
2016,Lüchow-Dannenberg,Anteil Neubauten in %,Neubau_Anteil,K03354,50.0
2016,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K03355,86.6
2016,Osterholz,Anteil Neubauten in %,Neubau_Anteil,K03356,92.9
2016,Rotenburg (Wümme),Anteil Neubauten in %,Neubau_Anteil,K03357,93.2
2016,Heidekreis,Anteil Neubauten in %,Neubau_Anteil,K03358,90.3
2016,Stade,Anteil Neubauten in %,Neubau_Anteil,K03359,91.8
2016,Uelzen,Anteil Neubauten in %,Neubau_Anteil,K03360,82.6
2016,Verden,Anteil Neubauten in %,Neubau_Anteil,K03361,95.9
2016,Weser-Ems,Anteil Neubauten in %,Neubau_Anteil,K034,92.7
2016,Delmenhorst.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03401,92.3
2016,Emden Stadt,Anteil Neubauten in %,Neubau_Anteil,K03402,85.4
2016,Oldenburg (Oldb) Stadt,Anteil Neubauten in %,Neubau_Anteil,K03403,97.1
2016,Osnabrück Stadt,Anteil Neubauten in %,Neubau_Anteil,K03404,93.2
2016,Wilhelmshaven Stadt,Anteil Neubauten in %,Neubau_Anteil,K03405,82.3
2016,Ammerland,Anteil Neubauten in %,Neubau_Anteil,K03451,95.2
2016,Aurich,Anteil Neubauten in %,Neubau_Anteil,K03452,96.5
2016,Cloppenburg,Anteil Neubauten in %,Neubau_Anteil,K03453,92.4
2016,Emsland,Anteil Neubauten in %,Neubau_Anteil,K03454,91.4
2016,Friesland,Anteil Neubauten in %,Neubau_Anteil,K03455,94.4
2016,Grafschaft Bentheim,Anteil Neubauten in %,Neubau_Anteil,K03456,96.9
2016,Leer,Anteil Neubauten in %,Neubau_Anteil,K03457,94.2
2016,Oldenburg,Anteil Neubauten in %,Neubau_Anteil,K03458,91.2
2016,Osnabrück,Anteil Neubauten in %,Neubau_Anteil,K03459,90.6
2016,Vechta,Anteil Neubauten in %,Neubau_Anteil,K03460,87.5
2016,Wesermarsch,Anteil Neubauten in %,Neubau_Anteil,K03461,95.1
2016,Wittmund,Anteil Neubauten in %,Neubau_Anteil,K03462,90.3
2017,Niedersachsen,Anteil Neubauten in %,Neubau_Anteil,K030,90.1
2017,Braunschweig,Anteil Neubauten in %,Neubau_Anteil,K031,87.8
2017,Braunschweig Stadt,Anteil Neubauten in %,Neubau_Anteil,K03101,92.3
2017,Salzgitter.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03102,111.2
2017,Wolfsburg.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03103,85.1
2017,Gifhorn,Anteil Neubauten in %,Neubau_Anteil,K03151,89.6
2017,Goslar,Anteil Neubauten in %,Neubau_Anteil,K03153,41.4
2017,Helmstedt,Anteil Neubauten in %,Neubau_Anteil,K03154,93.3
2017,Northeim,Anteil Neubauten in %,Neubau_Anteil,K03155,90.5
2017,Peine,Anteil Neubauten in %,Neubau_Anteil,K03157,89.6
2017,Wolfenbüttel,Anteil Neubauten in %,Neubau_Anteil,K03158,91.4
2017,Göttingen,Anteil Neubauten in %,Neubau_Anteil,K03159,85.7
2017,Hannover,Anteil Neubauten in %,Neubau_Anteil,K032,90.4
2017,Hannover Region,Anteil Neubauten in %,Neubau_Anteil,K03241,91.1
2017,Hannover Landeshauptstadt,Anteil Neubauten in %,Neubau_Anteil,K03241001,85.1
2017,Diepholz,Anteil Neubauten in %,Neubau_Anteil,K03251,88.5
2017,Hameln-Pyrmont,Anteil Neubauten in %,Neubau_Anteil,K03252,90.8
2017,Hildesheim,Anteil Neubauten in %,Neubau_Anteil,K03254,86.4
2017,Holzminden,Anteil Neubauten in %,Neubau_Anteil,K03255,83.0
2017,Nienburg (Weser),Anteil Neubauten in %,Neubau_Anteil,K03256,86.1
2017,Schaumburg,Anteil Neubauten in %,Neubau_Anteil,K03257,99.0
2017,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K033,92.4
2017,Celle,Anteil Neubauten in %,Neubau_Anteil,K03351,92.2
2017,Cuxhaven,Anteil Neubauten in %,Neubau_Anteil,K03352,93.2
2017,Harburg,Anteil Neubauten in %,Neubau_Anteil,K03353,96.2
2017,Lüchow-Dannenberg,Anteil Neubauten in %,Neubau_Anteil,K03354,100.0
2017,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K03355,94.8
2017,Osterholz,Anteil Neubauten in %,Neubau_Anteil,K03356,96.2
2017,Rotenburg (Wümme),Anteil Neubauten in %,Neubau_Anteil,K03357,90.0
2017,Heidekreis,Anteil Neubauten in %,Neubau_Anteil,K03358,93.7
2017,Stade,Anteil Neubauten in %,Neubau_Anteil,K03359,88.3
2017,Uelzen,Anteil Neubauten in %,Neubau_Anteil,K03360,83.8
2017,Verden,Anteil Neubauten in %,Neubau_Anteil,K03361,89.2
2017,Weser-Ems,Anteil Neubauten in %,Neubau_Anteil,K034,89.4
2017,Delmenhorst.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03401,80.0
2017,Emden Stadt,Anteil Neubauten in %,Neubau_Anteil,K03402,51.6
2017,Oldenburg (Oldb) Stadt,Anteil Neubauten in %,Neubau_Anteil,K03403,80.8
2017,Osnabrück Stadt,Anteil Neubauten in %,Neubau_Anteil,K03404,73.9
2017,Wilhelmshaven Stadt,Anteil Neubauten in %,Neubau_Anteil,K03405,107.0
2017,Ammerland,Anteil Neubauten in %,Neubau_Anteil,K03451,90.0
2017,Aurich,Anteil Neubauten in %,Neubau_Anteil,K03452,94.3
2017,Cloppenburg,Anteil Neubauten in %,Neubau_Anteil,K03453,93.1
2017,Emsland,Anteil Neubauten in %,Neubau_Anteil,K03454,91.2
2017,Friesland,Anteil Neubauten in %,Neubau_Anteil,K03455,95.8
2017,Grafschaft Bentheim,Anteil Neubauten in %,Neubau_Anteil,K03456,93.6
2017,Leer,Anteil Neubauten in %,Neubau_Anteil,K03457,92.0
2017,Oldenburg,Anteil Neubauten in %,Neubau_Anteil,K03458,93.3
2017,Osnabrück,Anteil Neubauten in %,Neubau_Anteil,K03459,89.9
2017,Vechta,Anteil Neubauten in %,Neubau_Anteil,K03460,91.5
2017,Wesermarsch,Anteil Neubauten in %,Neubau_Anteil,K03461,93.0
2017,Wittmund,Anteil Neubauten in %,Neubau_Anteil,K03462,89.0
2018,Niedersachsen,Anteil Neubauten in %,Neubau_Anteil,K030,92.1
2018,Braunschweig,Anteil Neubauten in %,Neubau_Anteil,K031,91.3
2018,Braunschweig Stadt,Anteil Neubauten in %,Neubau_Anteil,K03101,90.5
2018,Salzgitter.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03102,78.8
2018,Wolfsburg.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03103,102.7
2018,Gifhorn,Anteil Neubauten in %,Neubau_Anteil,K03151,91.2
2018,Goslar,Anteil Neubauten in %,Neubau_Anteil,K03153,80.6
2018,Helmstedt,Anteil Neubauten in %,Neubau_Anteil,K03154,97.9
2018,Northeim,Anteil Neubauten in %,Neubau_Anteil,K03155,89.7
2018,Peine,Anteil Neubauten in %,Neubau_Anteil,K03157,91.0
2018,Wolfenbüttel,Anteil Neubauten in %,Neubau_Anteil,K03158,98.4
2018,Göttingen,Anteil Neubauten in %,Neubau_Anteil,K03159,84.9
2018,Hannover,Anteil Neubauten in %,Neubau_Anteil,K032,90.8
2018,Hannover Region,Anteil Neubauten in %,Neubau_Anteil,K03241,90.0
2018,Hannover Landeshauptstadt,Anteil Neubauten in %,Neubau_Anteil,K03241001,86.5
2018,Diepholz,Anteil Neubauten in %,Neubau_Anteil,K03251,90.6
2018,Hameln-Pyrmont,Anteil Neubauten in %,Neubau_Anteil,K03252,96.2
2018,Hildesheim,Anteil Neubauten in %,Neubau_Anteil,K03254,93.7
2018,Holzminden,Anteil Neubauten in %,Neubau_Anteil,K03255,89.9
2018,Nienburg (Weser),Anteil Neubauten in %,Neubau_Anteil,K03256,89.2
2018,Schaumburg,Anteil Neubauten in %,Neubau_Anteil,K03257,93.3
2018,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K033,94.2
2018,Celle,Anteil Neubauten in %,Neubau_Anteil,K03351,92.6
2018,Cuxhaven,Anteil Neubauten in %,Neubau_Anteil,K03352,95.6
2018,Harburg,Anteil Neubauten in %,Neubau_Anteil,K03353,93.0
2018,Lüchow-Dannenberg,Anteil Neubauten in %,Neubau_Anteil,K03354,71.7
2018,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K03355,90.3
2018,Osterholz,Anteil Neubauten in %,Neubau_Anteil,K03356,99.2
2018,Rotenburg (Wümme),Anteil Neubauten in %,Neubau_Anteil,K03357,96.8
2018,Heidekreis,Anteil Neubauten in %,Neubau_Anteil,K03358,93.3
2018,Stade,Anteil Neubauten in %,Neubau_Anteil,K03359,94.9
2018,Uelzen,Anteil Neubauten in %,Neubau_Anteil,K03360,98.9
2018,Verden,Anteil Neubauten in %,Neubau_Anteil,K03361,95.6
2018,Weser-Ems,Anteil Neubauten in %,Neubau_Anteil,K034,91.9
2018,Delmenhorst.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03401,93.6
2018,Emden Stadt,Anteil Neubauten in %,Neubau_Anteil,K03402,83.3
2018,Oldenburg (Oldb) Stadt,Anteil Neubauten in %,Neubau_Anteil,K03403,94.5
2018,Osnabrück Stadt,Anteil Neubauten in %,Neubau_Anteil,K03404,87.0
2018,Wilhelmshaven Stadt,Anteil Neubauten in %,Neubau_Anteil,K03405,67.8
2018,Ammerland,Anteil Neubauten in %,Neubau_Anteil,K03451,94.3
2018,Aurich,Anteil Neubauten in %,Neubau_Anteil,K03452,96.7
2018,Cloppenburg,Anteil Neubauten in %,Neubau_Anteil,K03453,93.2
2018,Emsland,Anteil Neubauten in %,Neubau_Anteil,K03454,92.5
2018,Friesland,Anteil Neubauten in %,Neubau_Anteil,K03455,91.7
2018,Grafschaft Bentheim,Anteil Neubauten in %,Neubau_Anteil,K03456,92.7
2018,Leer,Anteil Neubauten in %,Neubau_Anteil,K03457,93.9
2018,Oldenburg,Anteil Neubauten in %,Neubau_Anteil,K03458,94.4
2018,Osnabrück,Anteil Neubauten in %,Neubau_Anteil,K03459,88.8
2018,Vechta,Anteil Neubauten in %,Neubau_Anteil,K03460,89.0
2018,Wesermarsch,Anteil Neubauten in %,Neubau_Anteil,K03461,88.4
2018,Wittmund,Anteil Neubauten in %,Neubau_Anteil,K03462,93.3
2012,Niedersachsen,Absolut,Bestand_Jahresende,K030,3840475.0
2012,Braunschweig,Absolut,Bestand_Jahresende,K031,822205.0
2012,Braunschweig Stadt,Absolut,Bestand_Jahresende,K03101,136237.0
2012,Salzgitter.Stadt,Absolut,Bestand_Jahresende,K03102,55028.0
2012,Wolfsburg.Stadt,Absolut,Bestand_Jahresende,K03103,63875.0
2012,Gifhorn,Absolut,Bestand_Jahresende,K03151,76341.0
2012,Goslar,Absolut,Bestand_Jahresende,K03153,80265.0
2012,Helmstedt,Absolut,Bestand_Jahresende,K03154,47254.0
2012,Northeim,Absolut,Bestand_Jahresende,K03155,68938.0
2012,Peine,Absolut,Bestand_Jahresende,K03157,61174.0
2012,Wolfenbüttel,Absolut,Bestand_Jahresende,K03158,60011.0
2012,Göttingen,Absolut,Bestand_Jahresende,K03159,173082.0
2012,Hannover,Absolut,Bestand_Jahresende,K032,1072232.0
2012,Hannover Region,Absolut,Bestand_Jahresende,K03241,583514.0
2012,Hannover Landeshauptstadt,Absolut,Bestand_Jahresende,K03241001,290418.0
2012,Diepholz,Absolut,Bestand_Jahresende,K03251,96778.0
2012,Hameln-Pyrmont,Absolut,Bestand_Jahresende,K03252,79505.0
2012,Hildesheim,Absolut,Bestand_Jahresende,K03254,139773.0
2012,Holzminden,Absolut,Bestand_Jahresende,K03255,38234.0
2012,Nienburg (Weser),Absolut,Bestand_Jahresende,K03256,55935.0
2012,Schaumburg,Absolut,Bestand_Jahresende,K03257,78493.0
2012,Lüneburg,Absolut,Bestand_Jahresende,K033,805081.0
2012,Celle,Absolut,Bestand_Jahresende,K03351,87243.0
2012,Cuxhaven,Absolut,Bestand_Jahresende,K03352,100119.0
2012,Harburg,Absolut,Bestand_Jahresende,K03353,114640.0
2012,Lüchow-Dannenberg,Absolut,Bestand_Jahresende,K03354,26095.0
2012,Lüneburg,Absolut,Bestand_Jahresende,K03355,85570.0
2012,Osterholz,Absolut,Bestand_Jahresende,K03356,50700.0
2012,Rotenburg (Wümme),Absolut,Bestand_Jahresende,K03357,73096.0
2012,Heidekreis,Absolut,Bestand_Jahresende,K03358,66497.0
2012,Stade,Absolut,Bestand_Jahresende,K03359,92584.0
2012,Uelzen,Absolut,Bestand_Jahresende,K03360,47357.0
2012,Verden,Absolut,Bestand_Jahresende,K03361,61180.0
2012,Weser-Ems,Absolut,Bestand_Jahresende,K034,1140957.0
2012,Delmenhorst.Stadt,Absolut,Bestand_Jahresende,K03401,37729.0
2012,Emden Stadt,Absolut,Bestand_Jahresende,K03402,25641.0
2012,Oldenburg (Oldb) Stadt,Absolut,Bestand_Jahresende,K03403,86642.0
2012,Osnabrück Stadt,Absolut,Bestand_Jahresende,K03404,84790.0
2012,Wilhelmshaven Stadt,Absolut,Bestand_Jahresende,K03405,45188.0
2012,Ammerland,Absolut,Bestand_Jahresende,K03451,55334.0
2012,Aurich,Absolut,Bestand_Jahresende,K03452,93614.0
2012,Cloppenburg,Absolut,Bestand_Jahresende,K03453,61899.0
2012,Emsland,Absolut,Bestand_Jahresende,K03454,128719.0
2012,Friesland,Absolut,Bestand_Jahresende,K03455,49836.0
2012,Grafschaft Bentheim,Absolut,Bestand_Jahresende,K03456,57425.0
2012,Leer,Absolut,Bestand_Jahresende,K03457,77393.0
2012,Oldenburg,Absolut,Bestand_Jahresende,K03458,55487.0
2012,Osnabrück,Absolut,Bestand_Jahresende,K03459,153203.0
2012,Vechta,Absolut,Bestand_Jahresende,K03460,53169.0
2012,Wesermarsch,Absolut,Bestand_Jahresende,K03461,45386.0
2012,Wittmund,Absolut,Bestand_Jahresende,K03462,29502.0
2013,Niedersachsen,Absolut,Bestand_Jahresende,K030,3863171.0
2013,Braunschweig,Absolut,Bestand_Jahresende,K031,824615.0
2013,Braunschweig Stadt,Absolut,Bestand_Jahresende,K03101,136582.0
2013,Salzgitter.Stadt,Absolut,Bestand_Jahresende,K03102,55136.0
2013,Wolfsburg.Stadt,Absolut,Bestand_Jahresende,K03103,64068.0
2013,Gifhorn,Absolut,Bestand_Jahresende,K03151,76953.0
2013,Goslar,Absolut,Bestand_Jahresende,K03153,80335.0
2013,Helmstedt,Absolut,Bestand_Jahresende,K03154,47376.0
2013,Northeim,Absolut,Bestand_Jahresende,K03155,69004.0
2013,Peine,Absolut,Bestand_Jahresende,K03157,61474.0
2013,Wolfenbüttel,Absolut,Bestand_Jahresende,K03158,60179.0
2013,Göttingen,Absolut,Bestand_Jahresende,K03159,173508.0
2013,Hannover,Absolut,Bestand_Jahresende,K032,1075980.0
2013,Hannover Region,Absolut,Bestand_Jahresende,K03241,585492.0
2013,Hannover Landeshauptstadt,Absolut,Bestand_Jahresende,K03241001,291067.0
2013,Diepholz,Absolut,Bestand_Jahresende,K03251,97446.0
2013,Hameln-Pyrmont,Absolut,Bestand_Jahresende,K03252,79731.0
2013,Hildesheim,Absolut,Bestand_Jahresende,K03254,140162.0
2013,Holzminden,Absolut,Bestand_Jahresende,K03255,38245.0
2013,Nienburg (Weser),Absolut,Bestand_Jahresende,K03256,56181.0
2013,Schaumburg,Absolut,Bestand_Jahresende,K03257,78723.0
2013,Lüneburg,Absolut,Bestand_Jahresende,K033,810367.0
2013,Celle,Absolut,Bestand_Jahresende,K03351,87576.0
2013,Cuxhaven,Absolut,Bestand_Jahresende,K03352,100744.0
2013,Harburg,Absolut,Bestand_Jahresende,K03353,115761.0
2013,Lüchow-Dannenberg,Absolut,Bestand_Jahresende,K03354,26148.0
2013,Lüneburg,Absolut,Bestand_Jahresende,K03355,86345.0
2013,Osterholz,Absolut,Bestand_Jahresende,K03356,50935.0
2013,Rotenburg (Wümme),Absolut,Bestand_Jahresende,K03357,73502.0
2013,Heidekreis,Absolut,Bestand_Jahresende,K03358,66718.0
2013,Stade,Absolut,Bestand_Jahresende,K03359,93428.0
2013,Uelzen,Absolut,Bestand_Jahresende,K03360,47511.0
2013,Verden,Absolut,Bestand_Jahresende,K03361,61699.0
2013,Weser-Ems,Absolut,Bestand_Jahresende,K034,1152209.0
2013,Delmenhorst.Stadt,Absolut,Bestand_Jahresende,K03401,37886.0
2013,Emden Stadt,Absolut,Bestand_Jahresende,K03402,25744.0
2013,Oldenburg (Oldb) Stadt,Absolut,Bestand_Jahresende,K03403,87754.0
2013,Osnabrück Stadt,Absolut,Bestand_Jahresende,K03404,85216.0
2013,Wilhelmshaven Stadt,Absolut,Bestand_Jahresende,K03405,45205.0
2013,Ammerland,Absolut,Bestand_Jahresende,K03451,56229.0
2013,Aurich,Absolut,Bestand_Jahresende,K03452,94562.0
2013,Cloppenburg,Absolut,Bestand_Jahresende,K03453,62949.0
2013,Emsland,Absolut,Bestand_Jahresende,K03454,130666.0
2013,Friesland,Absolut,Bestand_Jahresende,K03455,50184.0
